"","item_id","language","form","form_type","item_kind","category","item_definition","english_gloss","uni_lemma","lexical_category","complexity_category"
"2485","item_550","Spanish (Argentinian)","WS","WS","word","descriptive_words","lento","slow","slow","predicates",NA
"2486","item_551","Spanish (Argentinian)","WS","WS","word","descriptive_words","limpio","clean","clean (description)","predicates",NA
"2487","item_552","Spanish (Argentinian)","WS","WS","word","descriptive_words","lindo","nice","nice","predicates",NA
"2488","item_553","Spanish (Argentinian)","WS","WS","word","descriptive_words","loco","crazy","crazy","predicates",NA
"2489","item_554","Spanish (Argentinian)","WS","WS","word","descriptive_words","lleno","full","full","predicates",NA
"2490","item_555","Spanish (Argentinian)","WS","WS","word","descriptive_words","malo","bad","bad","predicates",NA
"2491","item_556","Spanish (Argentinian)","WS","WS","word","descriptive_words","mejor","better off","better","predicates",NA
"2492","item_557","Spanish (Argentinian)","WS","WS","word","descriptive_words","mentiroso","liar","liar","predicates",NA
"2493","item_558","Spanish (Argentinian)","WS","WS","word","descriptive_words","miedo_susto","scared_scary","scared","predicates",NA
"2494","item_559","Spanish (Argentinian)","WS","WS","word","descriptive_words","mojado","wet","wet (description)","predicates",NA
"2495","item_560","Spanish (Argentinian)","WS","WS","word","descriptive_words","mugriento","grimy","grimy","predicates",NA
"2496","item_561","Spanish (Argentinian)","WS","WS","word","descriptive_words","negro","black","black","predicates",NA
"2497","item_562","Spanish (Argentinian)","WS","WS","word","descriptive_words","nuevo","new","new","predicates",NA
"2498","item_563","Spanish (Argentinian)","WS","WS","word","descriptive_words","oscuro","dark","dark","predicates",NA
"2499","item_564","Spanish (Argentinian)","WS","WS","word","descriptive_words","peligroso","dangerous",NA,"predicates",NA
"2500","item_565","Spanish (Argentinian)","WS","WS","word","descriptive_words","pesado","heavy","heavy","predicates",NA
"2501","item_566","Spanish (Argentinian)","WS","WS","word","descriptive_words","pobre","poor","poor","predicates",NA
"2502","item_567","Spanish (Argentinian)","WS","WS","word","descriptive_words","primero","first","first","predicates",NA
"2503","item_568","Spanish (Argentinian)","WS","WS","word","descriptive_words","rápido","fast","fast","predicates",NA
"2504","item_569","Spanish (Argentinian)","WS","WS","word","descriptive_words","rico","rich/tasty","rich","predicates",NA
"2505","item_570","Spanish (Argentinian)","WS","WS","word","descriptive_words","rojo","red","red","predicates",NA
"2506","item_571","Spanish (Argentinian)","WS","WS","word","descriptive_words","rosa","pink","pink","predicates",NA
"2507","item_572","Spanish (Argentinian)","WS","WS","word","descriptive_words","roto","broken","broken","predicates",NA
"2508","item_573","Spanish (Argentinian)","WS","WS","word","descriptive_words","ruidoso","noisy","noisy","predicates",NA
"2509","item_574","Spanish (Argentinian)","WS","WS","word","descriptive_words","seco","dry","dry (description)","predicates",NA
"2510","item_575","Spanish (Argentinian)","WS","WS","word","descriptive_words","solo","alone","alone","predicates",NA
"2511","item_576","Spanish (Argentinian)","WS","WS","word","descriptive_words","suave","soft","soft","predicates",NA
"2512","item_577","Spanish (Argentinian)","WS","WS","word","descriptive_words","sucio","dirty","dirty","predicates",NA
"2513","item_578","Spanish (Argentinian)","WS","WS","word","descriptive_words","tonto_bobo","silly","silly","predicates",NA
"2514","item_579","Spanish (Argentinian)","WS","WS","word","descriptive_words","tranquilo","quiet","quiet","predicates",NA
"2515","item_580","Spanish (Argentinian)","WS","WS","word","descriptive_words","triste","sad","sad","predicates",NA
"2516","item_581","Spanish (Argentinian)","WS","WS","word","descriptive_words","último","last","last","predicates",NA
"2517","item_582","Spanish (Argentinian)","WS","WS","word","descriptive_words","vacío","empty","empty","predicates",NA
"2518","item_583","Spanish (Argentinian)","WS","WS","word","descriptive_words","verde","green","green","predicates",NA
"2519","item_584","Spanish (Argentinian)","WS","WS","word","descriptive_words","viejo","old","old","predicates",NA
"2520","item_585","Spanish (Argentinian)","WS","WS","word","descriptive_words","violeta","violet","purple","predicates",NA
"2521","item_586","Spanish (Argentinian)","WS","WS","word","time_words","a_la_mañana","in the morning",NA,"other",NA
"2522","item_587","Spanish (Argentinian)","WS","WS","word","time_words","a_la_noche","at night",NA,"other",NA
"2523","item_588","Spanish (Argentinian)","WS","WS","word","time_words","a_la_tarde","in the afternoon",NA,"other",NA
"2524","item_589","Spanish (Argentinian)","WS","WS","word","time_words","ahora","now","now","other",NA
"2525","item_590","Spanish (Argentinian)","WS","WS","word","time_words","años","years","year","other",NA
"2526","item_591","Spanish (Argentinian)","WS","WS","word","time_words","ayer","yesterday","yesterday","other",NA
"2527","item_592","Spanish (Argentinian)","WS","WS","word","time_words","después","after","after","other",NA
"2528","item_593","Spanish (Argentinian)","WS","WS","word","time_words","día","day","day","other",NA
"2529","item_594","Spanish (Argentinian)","WS","WS","word","time_words","hoy","today","today","other",NA
"2530","item_595","Spanish (Argentinian)","WS","WS","word","time_words","mañana","tomorrow","tomorrow","other",NA
"2531","item_596","Spanish (Argentinian)","WS","WS","word","time_words","noche","night","night","other",NA
"2532","item_597","Spanish (Argentinian)","WS","WS","word","pronouns","aquel","that (masculine)","that","function_words",NA
"2533","item_598","Spanish (Argentinian)","WS","WS","word","pronouns","aquellos","those (masculine)","those","function_words",NA
"2534","item_599","Spanish (Argentinian)","WS","WS","word","pronouns","aquella","that (feminine)","that","function_words",NA
"2535","item_600","Spanish (Argentinian)","WS","WS","word","pronouns","aquellas","those (feminine)","those","function_words",NA
"2536","item_601","Spanish (Argentinian)","WS","WS","word","pronouns","él","he","3SG","function_words",NA
"2537","item_602","Spanish (Argentinian)","WS","WS","word","pronouns","ellos","they  (masculine)","3PL","function_words",NA
"2538","item_603","Spanish (Argentinian)","WS","WS","word","pronouns","ella","she","3SG","function_words",NA
"2539","item_604","Spanish (Argentinian)","WS","WS","word","pronouns","ellas","they  (feminine)","3PL","function_words",NA
"2540","item_605","Spanish (Argentinian)","WS","WS","word","pronouns","esa","that (feminine)","that","function_words",NA
"2541","item_606","Spanish (Argentinian)","WS","WS","word","pronouns","esas","those (feminine)","those","function_words",NA
"2542","item_607","Spanish (Argentinian)","WS","WS","word","pronouns","ese","that (masculine)","that","function_words",NA
"2543","item_608","Spanish (Argentinian)","WS","WS","word","pronouns","eso","that (neuter)","that","function_words",NA
"2544","item_609","Spanish (Argentinian)","WS","WS","word","pronouns","esos","those (masculine)","those","function_words",NA
"2545","item_610","Spanish (Argentinian)","WS","WS","word","pronouns","esta","this (feminine)","this","function_words",NA
"2546","item_611","Spanish (Argentinian)","WS","WS","word","pronouns","estas","these  (feminine)","these","function_words",NA
"2547","item_612","Spanish (Argentinian)","WS","WS","word","pronouns","este","this (masculine)","this","function_words",NA
"2548","item_613","Spanish (Argentinian)","WS","WS","word","pronouns","esto","this (neuter)","this","function_words",NA
"2549","item_614","Spanish (Argentinian)","WS","WS","word","pronouns","estos","these  (masculine)","these","function_words",NA
"2550","item_615","Spanish (Argentinian)","WS","WS","word","pronouns","le_le","to it/to him/to her","3SG","function_words",NA
"2551","item_616","Spanish (Argentinian)","WS","WS","word","pronouns","les","them","3PL","function_words",NA
"2552","item_617","Spanish (Argentinian)","WS","WS","word","pronouns","lo","it/him/her","3SG","function_words",NA
"2553","item_618","Spanish (Argentinian)","WS","WS","word","pronouns","me","me","3SG","function_words",NA
"2554","item_619","Spanish (Argentinian)","WS","WS","word","pronouns","mi","my","1SG.POSS","function_words",NA
"2555","item_620","Spanish (Argentinian)","WS","WS","word","pronouns","mía","mine (feminine)","1SG.POSS","function_words",NA
"2556","item_621","Spanish (Argentinian)","WS","WS","word","pronouns","mías","mine (feminine plural)","1SG.POSS","function_words",NA
"2557","item_622","Spanish (Argentinian)","WS","WS","word","pronouns","mío","mine (masculine)","1SG.POSS","function_words",NA
"2558","item_623","Spanish (Argentinian)","WS","WS","word","pronouns","míos","mine (masculine plural)","1SG.POSS","function_words",NA
"2559","item_624","Spanish (Argentinian)","WS","WS","word","pronouns","nosotros","we","1PL","function_words",NA
"2560","item_625","Spanish (Argentinian)","WS","WS","word","pronouns","nuestro","our","1PL.POSS","function_words",NA
"2561","item_626","Spanish (Argentinian)","WS","WS","word","pronouns","se","self","REFL","function_words",NA
"2562","item_627","Spanish (Argentinian)","WS","WS","word","pronouns","su","his/her/its","3SG.POSS","function_words",NA
"2563","item_628","Spanish (Argentinian)","WS","WS","word","pronouns","suya","yours (feminine)","3SG.POSS","function_words",NA
"2564","item_629","Spanish (Argentinian)","WS","WS","word","pronouns","suyas","theirs (feminine plural)","3SG.POSS","function_words",NA
"2565","item_630","Spanish (Argentinian)","WS","WS","word","pronouns","suyo","yours (masculine)","3SG.POSS","function_words",NA
"2566","item_631","Spanish (Argentinian)","WS","WS","word","pronouns","suyos","yours (masculine plural)","3SG.POSS","function_words",NA
"2567","item_632","Spanish (Argentinian)","WS","WS","word","pronouns","te","you","2SG","function_words",NA
"2568","item_633","Spanish (Argentinian)","WS","WS","word","pronouns","tu","you","2SG","function_words",NA
"2569","item_634","Spanish (Argentinian)","WS","WS","word","pronouns","tuya","your (feminine)","2SG.POSS","function_words",NA
"2570","item_635","Spanish (Argentinian)","WS","WS","word","pronouns","tuyas","yours (feminine plural)","2SG.POSS","function_words",NA
"2571","item_636","Spanish (Argentinian)","WS","WS","word","pronouns","tuyo","your (masculine)","2SG.POSS","function_words",NA
"2572","item_637","Spanish (Argentinian)","WS","WS","word","pronouns","tuyos","yours (masculine plural)","2SG.POSS","function_words",NA
"2573","item_638","Spanish (Argentinian)","WS","WS","word","pronouns","vos","you","2PL","function_words",NA
"2574","item_639","Spanish (Argentinian)","WS","WS","word","pronouns","yo","I","1SG","function_words",NA
"2575","item_640","Spanish (Argentinian)","WS","WS","word","question_words","cómo","how","how","function_words",NA
"2576","item_641","Spanish (Argentinian)","WS","WS","word","question_words","cuál","which","which (question)","function_words",NA
"2577","item_642","Spanish (Argentinian)","WS","WS","word","question_words","cuándo","when","when (question)","function_words",NA
"2578","item_643","Spanish (Argentinian)","WS","WS","word","question_words","dónde","where","where (question)","function_words",NA
"2579","item_644","Spanish (Argentinian)","WS","WS","word","question_words","por_que","why","why","function_words",NA
"2580","item_645","Spanish (Argentinian)","WS","WS","word","question_words","qué","what","what","function_words",NA
"2581","item_646","Spanish (Argentinian)","WS","WS","word","question_words","quién","who","who","function_words",NA
"2582","item_647","Spanish (Argentinian)","WS","WS","word","quantifiers","a_al","to","to","function_words",NA
"2583","item_648","Spanish (Argentinian)","WS","WS","word","quantifiers","con","with","with","function_words",NA
"2584","item_649","Spanish (Argentinian)","WS","WS","word","quantifiers","de_del","of","of","function_words",NA
"2585","item_650","Spanish (Argentinian)","WS","WS","word","quantifiers","el","the (masculine)","the","function_words",NA
"2586","item_651","Spanish (Argentinian)","WS","WS","word","quantifiers","en","in","in","function_words",NA
"2587","item_652","Spanish (Argentinian)","WS","WS","word","quantifiers","entre","between","between","function_words",NA
"2588","item_653","Spanish (Argentinian)","WS","WS","word","quantifiers","la","the (feminine)","him","function_words",NA
"2589","item_654","Spanish (Argentinian)","WS","WS","word","quantifiers","las","the (feminine plural)","him","function_words",NA
"2590","item_655","Spanish (Argentinian)","WS","WS","word","quantifiers","los","the (masculine plural)","him","function_words",NA
"2591","item_656","Spanish (Argentinian)","WS","WS","word","quantifiers","para","for","for","function_words",NA
"2592","item_657","Spanish (Argentinian)","WS","WS","word","quantifiers","pero","but","but","function_words",NA
"2593","item_658","Spanish (Argentinian)","WS","WS","word","quantifiers","un","a (masculine)","a","function_words",NA
"2594","item_659","Spanish (Argentinian)","WS","WS","word","quantifiers","una","a (feminine)","a","function_words",NA
"2595","item_660","Spanish (Argentinian)","WS","WS","word","quantifiers","unas","some (feminine plural)","some","function_words",NA
